,ID,Arrival Date,Arrival Time,Start Date,Finish Date,Waiting Duration,Service Duration
610,756,2024-11-09 11:36:13.726120,156.22876865873636,2024-11-09 11:43:34.477693,2024-11-09 12:15:34.059131,7.345859562341644,31.993023969801023
611,763,2024-11-09 12:11:08.111042,191.13518403833598,2024-11-09 12:15:34.059131,2024-11-09 12:30:42.167210,4.432468152543038,15.135134650374713
612,761,2024-11-09 11:59:39.957861,179.66596435381888,2024-11-09 12:13:20.084423,2024-11-09 12:33:07.042423,13.668776024891827,19.7826333453059
613,759,2024-11-09 11:48:37.067192,168.6177865264775,2024-11-09 11:56:55.679001,2024-11-09 12:34:56.295786,8.310196821100902,38.01027975721675
614,758,2024-11-09 11:44:36.481698,164.60802829374427,2024-11-09 11:51:41.255568,2024-11-09 12:41:38.984756,7.079564511011029,49.96215313333152
615,764,2024-11-09 12:13:39.160726,193.65267876356808,2024-11-09 12:30:42.167210,2024-11-09 12:44:16.830822,17.05010807768565,13.577726850666153
616,765,2024-11-09 12:18:13.525517,198.2254252884577,2024-11-09 12:33:07.042423,2024-11-09 12:46:01.952341,14.891948435558902,12.915165291838775
617,762,2024-11-09 12:04:20.914305,184.34857175246717,2024-11-09 12:14:00.620831,2024-11-09 13:05:42.481872,9.661775430800645,51.69768401773734
618,768,2024-11-09 12:31:31.210411,211.52017351757732,2024-11-09 12:44:16.830822,2024-11-09 13:05:58.177749,12.76034017434256,21.689115459390848
619,769,2024-11-09 12:34:12.437499,214.2072916446557,2024-11-09 12:46:01.952341,2024-11-09 13:07:40.111840,11.82524737119968,21.635991647958207
620,766,2024-11-09 12:24:12.559856,204.20933092879716,2024-11-09 12:34:56.295786,2024-11-09 13:12:23.543416,10.728932175997983,37.45412716288159
621,771,2024-11-09 12:42:41.935451,222.69892418893897,2024-11-09 13:05:58.177749,2024-11-09 13:20:33.482015,23.270704962371752,14.588404436003469
622,770,2024-11-09 12:38:57.296401,218.95494002379093,2024-11-09 13:05:42.481872,2024-11-09 13:26:34.042314,26.75309117721423,20.859340691741462
623,767,2024-11-09 12:27:56.844451,207.94740751197455,2024-11-09 12:41:38.984756,2024-11-09 13:29:25.035505,13.702338426112277,47.76751248391826
624,772,2024-11-09 12:47:10.730832,227.1788471920205,2024-11-09 13:07:40.111840,2024-11-09 13:32:00.761835,20.489683471793086,24.344166578087073
625,775,2024-11-09 13:00:39.275331,240.6545888545498,2024-11-09 13:26:34.042314,2024-11-09 13:38:50.732733,25.912783038196835,12.27817364941513
626,773,2024-11-09 12:50:25.067682,230.41779470241926,2024-11-09 13:12:23.543416,2024-11-09 13:41:22.818918,21.97459556525746,28.987925030473907
627,774,2024-11-09 12:56:17.777170,236.29628616756403,2024-11-09 13:20:33.482015,2024-11-09 13:50:27.019688,24.26174741975015,29.892294547948858
628,777,2024-11-09 13:08:49.407947,248.823465778506,2024-11-09 13:32:00.761835,2024-11-09 13:52:06.292716,23.189231463394634,20.092181358307528
629,776,2024-11-09 13:04:59.393541,244.98989235301977,2024-11-09 13:29:25.035505,2024-11-09 13:53:00.121780,24.42736606898532,23.58477124942668
630,779,2024-11-09 13:20:41.129388,260.68548979392665,2024-11-09 13:41:22.818918,2024-11-09 14:01:37.281491,20.694825504223957,20.24104287765501
631,778,2024-11-09 13:13:52.031417,253.86719029009458,2024-11-09 13:38:50.732733,2024-11-09 14:02:20.692567,24.97835525206716,23.499330582452938
632,782,2024-11-09 13:34:38.227604,274.63712673523867,2024-11-09 13:53:00.121780,2024-11-09 14:06:06.635182,18.36490293619312,13.108556699607519
633,783,2024-11-09 13:40:04.243181,280.07071968122796,2024-11-09 14:01:37.281491,2024-11-09 14:27:24.436318,21.55063849457764,25.785913791904907
634,780,2024-11-09 13:23:56.898244,263.9483040585524,2024-11-09 13:50:27.019688,2024-11-09 14:28:09.084631,26.502024076710597,37.701082384746016
635,781,2024-11-09 13:29:00.515451,269.0085908563007,2024-11-09 13:52:06.292716,2024-11-09 14:33:10.671552,23.096287743907453,41.072980606867716
636,785,2024-11-09 13:47:28.050427,287.4675071221824,2024-11-09 14:06:06.635182,2024-11-09 14:39:12.377128,18.643079248856907,33.09569908837817
637,784,2024-11-09 13:44:12.112336,284.2018722641114,2024-11-09 14:02:20.692567,2024-11-09 14:44:32.821806,18.143003860503313,42.202153968498536
638,786,2024-11-09 13:52:06.315169,292.1052528208189,2024-11-09 14:27:24.436318,2024-11-09 14:47:27.095843,35.30201914689161,20.044325420810928
639,787,2024-11-09 13:58:35.685076,298.5947512682144,2024-11-09 14:28:09.084631,2024-11-09 14:52:54.227435,29.556659251794656,24.75238006137089
640,788,2024-11-09 14:04:47.785403,304.79642338469614,2024-11-09 14:33:10.671552,2024-11-09 14:58:50.916477,28.38143582237973,25.67074874381436
641,792,2024-11-09 14:20:51.360458,320.85600762938543,2024-11-09 14:52:54.227435,2024-11-09 15:05:28.961429,32.04778295199452,12.578899901258923
642,789,2024-11-09 14:09:42.984093,309.7164015443318,2024-11-09 14:39:12.377128,2024-11-09 15:12:06.359919,29.48988391508567,32.8997131894792
643,790,2024-11-09 14:14:04.754502,314.0792417039736,2024-11-09 14:44:32.821806,2024-11-09 15:19:46.485697,30.467788389139628,35.22773152653137
644,791,2024-11-09 14:17:43.401725,317.72336208042157,2024-11-09 14:47:27.095843,2024-11-09 15:20:07.808584,29.728235308099897,32.6785456730595
645,794,2024-11-09 14:30:02.615354,330.04358922574045,2024-11-09 15:05:28.961429,2024-11-09 15:29:42.610072,35.439101256898425,24.22747738810759
646,796,2024-11-09 14:40:07.994703,340.13324504441186,2024-11-09 15:19:46.485697,2024-11-09 15:34:24.964734,39.64151657523274,14.641317283055963
647,793,2024-11-09 14:24:32.736986,324.54561643612334,2024-11-09 14:58:50.916477,2024-11-09 15:36:09.836045,34.302991514766916,37.315326136172246
648,797,2024-11-09 14:44:59.181694,344.9863615715602,2024-11-09 15:20:07.808584,2024-11-09 15:36:13.308740,35.14378149002073,16.09166927534159
649,795,2024-11-09 14:35:24.379483,335.40632472233233,2024-11-09 15:12:06.359919,2024-11-09 15:37:37.080478,36.699673926564344,25.51200931017321
650,800,2024-11-09 14:56:01.457942,356.0242990278819,2024-11-09 15:36:09.836045,2024-11-09 15:43:09.836045,40.13963505918059,7.0
651,802,2024-11-09 15:04:56.492409,364.94154014285357,2024-11-09 15:37:37.080478,2024-11-09 15:59:28.919575,32.6764678162163,21.863984951043207
652,817,2024-11-10 09:10:48.693617,10.811560288606843,2024-11-10 09:10:48.693617,2024-11-10 09:21:04.428761,0.0,10.262252386860435
653,814,2024-11-10 09:03:02.666514,3.0444418986245787,2024-11-10 09:03:02.666514,2024-11-10 09:29:47.618251,0.0,26.749195613261715
654,815,2024-11-10 09:05:35.264910,5.58774850282154,2024-11-10 09:05:35.264910,2024-11-10 09:30:31.079444,0.0,24.930242229458457
655,818,2024-11-10 09:15:05.435565,15.09059274720571,2024-11-10 09:15:05.435565,2024-11-10 09:38:23.416553,0.0,23.299683139462672
656,819,2024-11-10 09:20:46.760759,20.779345989621028,2024-11-10 09:21:04.428761,2024-11-10 09:40:31.152729,0.2944666858462526,19.445399479162987
657,816,2024-11-10 09:07:50.501804,7.8416967361634,2024-11-10 09:07:50.501804,2024-11-10 09:41:18.367959,0.0,33.46443591072329
658,820,2024-11-10 09:25:23.851801,25.39753001252341,2024-11-10 09:29:47.618251,2024-11-10 09:43:24.769322,4.396107499362884,13.61918452576235
659,821,2024-11-10 09:29:37.158573,29.619309545758384,2024-11-10 09:30:31.079444,2024-11-10 09:56:01.089430,0.898681186521614,25.500166438493196
660,824,2024-11-10 09:44:21.925534,44.36542556763571,2024-11-10 09:44:21.925534,2024-11-10 10:07:02.678400,0.0,22.679214433933467
661,826,2024-11-10 09:53:35.579553,53.59299255624335,2024-11-10 09:56:01.089430,2024-11-10 10:08:09.959546,2.425164614529841,12.147835263906618
662,822,2024-11-10 09:33:42.983316,33.71638860379374,2024-11-10 09:38:23.416553,2024-11-10 10:16:38.183667,4.673887282874645,38.24611857092369
663,825,2024-11-10 09:49:58.629045,49.97715075469233,2024-11-10 09:49:58.629045,2024-11-10 10:21:38.079077,0.0,31.657500536241997
664,823,2024-11-10 09:40:31.522743,40.52537904670076,2024-11-10 09:40:31.522743,2024-11-10 10:23:12.600355,0.0,42.68462687303473
665,831,2024-11-10 10:18:48.815881,78.81359800963776,2024-11-10 10:23:12.600355,2024-11-10 10:38:14.407096,4.396407910097736,15.030112347014587
666,828,2024-11-10 10:04:39.257778,64.65429629793282,2024-11-10 10:08:09.959546,2024-11-10 10:45:19.771745,3.511696136746991,37.16353665667106
667,827,2024-11-10 10:00:21.212991,60.35354984345837,2024-11-10 10:07:02.678400,2024-11-10 10:45:38.408534,6.691090158110811,38.595502233091395
668,830,2024-11-10 10:12:44.195141,72.73658568637882,2024-11-10 10:21:38.079077,2024-11-10 10:51:04.702742,8.898065604555512,29.443727750146028
669,829,2024-11-10 10:09:22.261399,69.3710233195493,2024-11-10 10:16:38.183667,2024-11-10 10:58:43.369742,7.265371138042781,42.086434577729115
670,832,2024-11-10 10:20:52.835892,80.8805981932638,2024-11-10 10:38:14.407096,2024-11-10 11:02:31.625392,17.35952007348628,24.286971597340827
671,833,2024-11-10 10:23:34.645572,83.57742619354967,2024-11-10 10:45:19.771745,2024-11-10 11:02:31.852792,21.75210289780121,17.201350781330955
672,834,2024-11-10 10:26:48.531747,86.80886244744497,2024-11-10 10:45:38.408534,2024-11-10 11:07:55.061148,18.831279787215607,22.277543558980348
673,837,2024-11-10 10:39:43.635877,99.72726462069184,2024-11-10 11:02:31.625392,2024-11-10 11:12:19.821186,22.799825243399056,9.803263229676016
674,839,2024-11-10 10:47:07.244099,107.1207349878146,2024-11-10 11:07:55.061148,2024-11-10 11:17:34.942168,20.796950805826313,9.664683676784493
675,835,2024-11-10 10:33:17.098232,93.2849705285228,2024-11-10 10:51:04.702742,2024-11-10 11:22:18.084842,17.793408512557548,31.223034993980217
676,836,2024-11-10 10:37:16.853204,97.28088672987134,2024-11-10 10:58:43.369742,2024-11-10 11:22:58.534184,21.441942305449842,24.25274070562241
677,838,2024-11-10 10:44:33.861735,104.56436225518961,2024-11-10 11:02:31.852792,2024-11-10 11:23:21.834754,17.96651761749223,20.833032692046586
678,841,2024-11-10 10:57:37.163878,117.61939797099632,2024-11-10 11:17:34.942168,2024-11-10 11:35:50.249892,19.962971499429102,18.255128722976966
679,840,2024-11-10 10:52:32.441753,112.54069587906147,2024-11-10 11:12:19.821186,2024-11-10 11:36:39.793404,19.789657214705443,24.332870302907043
680,842,2024-11-10 11:02:59.112820,122.98521366563418,2024-11-10 11:22:18.084842,2024-11-10 11:41:10.258554,19.316200369426383,18.86956186535583
681,847,2024-11-10 11:29:44.083540,149.7347256641593,2024-11-10 11:41:10.258554,2024-11-10 11:48:10.258554,11.43625023625708,7.0
682,843,2024-11-10 11:10:18.041779,130.30069632259637,2024-11-10 11:22:58.534184,2024-11-10 11:48:30.705185,12.674873418347232,25.536183334135224
683,844,2024-11-10 11:15:01.480408,135.0246734621331,2024-11-10 11:23:21.834754,2024-11-10 11:49:04.780279,8.339239102595315,25.71575875667142
684,849,2024-11-10 11:39:42.680078,159.71133462676545,2024-11-10 11:48:30.705185,2024-11-10 11:58:34.492394,8.800418448313366,10.06312015348772
685,846,2024-11-10 11:25:37.177121,145.61961867561115,2024-11-10 11:36:39.793404,2024-11-10 12:05:17.307782,11.04360472106282,28.62523963047476
686,845,2024-11-10 11:20:08.024744,140.13374573246483,2024-11-10 11:35:50.249892,2024-11-10 12:05:37.594864,15.703752460937551,29.78908287110437
687,848,2024-11-10 11:34:27.587918,154.45979863390028,2024-11-10 11:48:10.258554,2024-11-10 12:11:38.974297,13.711177266516103,23.47859571897416
688,852,2024-11-10 11:56:05.505951,176.09176584489,2024-11-10 12:05:17.307782,2024-11-10 12:22:38.460527,9.196697182258731,17.352545764064583
689,850,2024-11-10 11:44:45.256877,164.75428128868342,2024-11-10 11:49:04.780279,2024-11-10 12:25:37.153311,4.325390032716427,36.53955052881204
690,851,2024-11-10 11:50:01.427677,170.02379461116945,2024-11-10 11:58:34.492394,2024-11-10 12:36:38.325409,8.551078617397081,38.06388358485016
691,854,2024-11-10 12:05:08.089378,185.1348229608266,2024-11-10 12:11:38.974297,2024-11-10 12:42:36.307691,6.514748658563946,30.955556559729963
692,853,2024-11-10 12:00:15.806588,180.26344314102883,2024-11-10 12:05:37.594864,2024-11-10 12:45:43.961658,5.363137923477922,40.106113228392815
693,855,2024-11-10 12:09:39.199251,189.6533208471068,2024-11-10 12:22:38.460527,2024-11-10 12:46:59.507349,12.987687944106511,24.350780352987424
694,856,2024-11-10 12:14:20.042219,194.33403698231172,2024-11-10 12:25:37.153311,2024-11-10 12:49:33.511126,11.28518486790017,23.939296917456424
695,857,2024-11-10 12:20:20.862416,200.34770693728876,2024-11-10 12:36:38.325409,2024-11-10 13:04:29.178814,16.291049876127943,27.84755674506653
696,860,2024-11-10 12:33:54.385574,213.90642623032693,2024-11-10 12:46:59.507349,2024-11-10 13:08:59.852237,13.085362913873809,22.005748147183823
697,861,2024-11-10 12:37:46.886347,217.78143911991145,2024-11-10 12:49:33.511126,2024-11-10 13:10:03.167300,11.777079647756864,20.494269562369198
698,859,2024-11-10 12:29:38.971471,209.64952451983856,2024-11-10 12:45:43.961658,2024-11-10 13:13:03.480560,16.083169773061,27.32531504508291
699,858,2024-11-10 12:24:32.770133,204.54616888645643,2024-11-10 12:42:36.307691,2024-11-10 13:17:55.902413,18.05895929266407,35.3265786988881
700,862,2024-11-10 12:41:36.460091,221.60766817801402,2024-11-10 13:04:29.178814,2024-11-10 13:27:47.779785,22.87864538046921,23.310016195084813
701,866,2024-11-10 12:58:58.186170,238.96976949995175,2024-11-10 13:17:55.902413,2024-11-10 13:40:55.230462,18.96193737805683,22.988800823591223
702,867,2024-11-10 13:04:11.217483,244.18695805066884,2024-11-10 13:27:47.779785,2024-11-10 13:43:27.764924,23.60937170289921,15.666418975775404
703,865,2024-11-10 12:54:01.227702,234.020461705967,2024-11-10 13:13:03.480560,2024-11-10 13:45:10.741666,19.037547632015475,32.12101842177889
704,869,2024-11-10 13:14:09.576034,254.15960056880704,2024-11-10 13:43:27.764924,2024-11-10 13:52:47.664279,29.30314816053641,9.331655925853163
705,863,2024-11-10 12:47:02.705456,227.04509092646288,2024-11-10 13:08:59.852237,2024-11-10 13:53:42.502457,21.952446364921684,44.71083698433957
706,870,2024-11-10 13:18:33.780741,258.5630123568483,2024-11-10 13:45:10.741666,2024-11-10 13:56:39.343758,26.616015402913092,11.476701537334261
707,864,2024-11-10 12:49:42.849327,229.71415545536004,2024-11-10 13:10:03.167300,2024-11-10 13:57:38.087057,20.338632874677472,47.581995950909466
708,868,2024-11-10 13:09:25.976226,249.43293710776408,2024-11-10 13:40:55.230462,2024-11-10 14:00:51.384119,31.487570593835756,19.93589427792857
709,871,2024-11-10 13:23:41.230478,263.6871746256735,2024-11-10 13:52:47.664279,2024-11-10 14:11:34.296106,29.107230029523123,18.777197110843467
710,874,2024-11-10 13:39:34.479853,279.57466421561867,2024-11-10 13:57:38.087057,2024-11-10 14:27:39.110784,18.060120065328306,30.017062124515753
711,873,2024-11-10 13:35:00.931642,275.01552735978686,2024-11-10 13:56:39.343758,2024-11-10 14:28:37.017072,21.640201937308746,31.96122189691783
712,872,2024-11-10 13:27:54.421430,267.90702384069374,2024-11-10 13:53:42.502457,2024-11-10 14:37:06.100110,25.801350435030372,43.39329422669225
713,876,2024-11-10 13:49:28.433497,289.47389161102114,2024-11-10 14:11:34.296106,2024-11-10 14:40:36.222047,22.097710155018945,29.032099017525475
714,875,2024-11-10 13:43:47.927816,283.79879693271977,2024-11-10 14:00:51.384119,2024-11-10 14:41:31.132973,17.057605046808646,40.66248090895485
715,878,2024-11-10 13:57:22.253781,297.37089635293586,2024-11-10 14:28:37.017072,2024-11-10 14:43:46.259334,31.24605484107758,15.154037704359842
716,877,2024-11-10 13:53:20.462683,293.34104470907243,2024-11-10 14:27:39.110784,2024-11-10 14:43:51.073884,34.310801696390286,16.199384991067287
717,883,2024-11-10 14:24:22.398475,324.3733079148614,2024-11-10 14:43:51.073884,2024-11-10 15:10:41.980766,19.477923481668597,26.848448044095058
718,880,2024-11-10 14:08:02.403652,308.0400608660783,2024-11-10 14:40:36.222047,2024-11-10 15:13:05.374270,32.56363991748725,32.485870383874726
719,879,2024-11-10 14:03:26.090902,303.43484837053575,2024-11-10 14:37:06.100110,2024-11-10 15:18:55.658221,33.66682013188063,41.82596850651383
720,884,2024-11-10 14:29:33.735214,329.56225357217664,2024-11-10 15:10:41.980766,2024-11-10 15:31:29.910923,41.13742586844842,20.798835937804558
721,885,2024-11-10 14:33:03.579678,333.05966130430716,2024-11-10 15:13:05.374270,2024-11-10 15:35:52.716881,40.02990986313313,22.789043508591085
722,882,2024-11-10 14:19:55.549684,319.9258280721321,2024-11-10 14:43:46.259334,2024-11-10 15:37:53.533227,23.84516082624117,54.1212315554629
723,886,2024-11-10 14:37:40.747102,337.67911837181214,2024-11-10 15:18:55.658221,2024-11-10 15:44:55.211086,41.24851863711808,25.992547764774326
724,888,2024-11-10 14:46:56.093552,346.9348925277141,2024-11-10 15:35:52.716881,2024-11-10 15:47:10.124731,48.94372214831725,11.290130837455635
725,887,2024-11-10 14:43:16.055274,343.26758789803864,2024-11-10 15:31:29.910923,2024-11-10 15:48:06.897535,48.23092748039096,16.616443533943304
726,889,2024-11-10 14:51:15.579119,351.2596519761532,2024-11-10 15:37:53.533227,2024-11-10 15:49:31.511279,46.63256847768298,11.632967522331233
727,905,2024-11-11 09:08:24.723100,8.412051660361984,2024-11-11 09:08:24.723100,2024-11-11 09:25:28.174972,0.0,17.057531201252925
728,907,2024-11-11 09:19:49.986569,19.833109477521074,2024-11-11 09:19:49.986569,2024-11-11 09:31:06.168013,0.0,11.269690733840648
729,906,2024-11-11 09:14:11.812253,14.19687088867881,2024-11-11 09:14:11.812253,2024-11-11 09:35:34.863229,0.0,21.384182923700543
730,908,2024-11-11 09:24:23.302668,24.38837780659421,2024-11-11 09:24:23.302668,2024-11-11 09:41:10.922862,0.0,16.793669897514604
731,904,2024-11-11 09:06:24.723100,6.412051660361984,2024-11-11 09:06:24.723100,2024-11-11 09:45:26.501425,0.0,39.02963875064799
732,910,2024-11-11 09:33:04.518916,33.07531526090959,2024-11-11 09:33:04.518916,2024-11-11 09:52:57.603734,0.0,19.88474697971294
733,909,2024-11-11 09:27:01.256773,27.02094621917109,2024-11-11 09:27:01.256773,2024-11-11 09:54:03.075200,0.0,27.030307116373105
734,912,2024-11-11 09:42:43.177943,42.719632380512174,2024-11-11 09:42:43.177943,2024-11-11 10:10:59.105327,0.0,28.26545640645664
735,911,2024-11-11 09:39:06.806945,39.113449082783916,2024-11-11 09:39:06.806945,2024-11-11 10:11:03.265931,0.0,31.940983096855888
736,913,2024-11-11 09:45:55.058920,45.91764866178452,2024-11-11 09:45:55.058920,2024-11-11 10:13:54.136141,0.0,27.984620359753237
737,914,2024-11-11 09:52:23.845005,52.39741674398185,2024-11-11 09:52:57.603734,2024-11-11 10:25:48.837555,0.562645496640684,32.85389700896963
738,916,2024-11-11 10:00:53.658698,60.894311627609696,2024-11-11 10:10:59.105327,2024-11-11 10:30:48.622089,10.09077715935912,19.82527935528167
739,918,2024-11-11 10:10:22.652444,70.37754073816164,2024-11-11 10:13:54.136141,2024-11-11 10:33:50.893826,3.5247282833761204,19.945961415499823
740,917,2024-11-11 10:05:48.078320,65.8013053335722,2024-11-11 10:11:03.265931,2024-11-11 10:42:12.001529,5.253126846067602,31.145593309653066
741,920,2024-11-11 10:18:04.253824,78.0708970603413,2024-11-11 10:30:48.622089,2024-11-11 10:45:27.268616,12.739471081909187,14.644108794000825
742,919,2024-11-11 10:14:28.523929,74.47539881229997,2024-11-11 10:25:48.837555,2024-11-11 10:50:18.715652,11.338560437292188,24.49796828727474
743,915,2024-11-11 09:55:08.049135,55.13415225205674,2024-11-11 09:55:08.049135,2024-11-11 10:50:54.643376,0.0,55.77657067343769
744,922,2024-11-11 10:28:15.585056,88.2597509348182,2024-11-11 10:42:12.001529,2024-11-11 10:56:47.998603,13.94027455447467,14.599951230609172
745,921,2024-11-11 10:23:45.712897,83.76188161285378,2024-11-11 10:33:50.893826,2024-11-11 11:06:59.099179,10.086348824183801,33.13675587917272
746,925,2024-11-11 10:44:30.573380,104.50955633894534,2024-11-11 10:50:54.643376,2024-11-11 11:10:39.993777,6.401166586549081,19.75584001856786
747,924,2024-11-11 10:38:33.037470,98.55062449825111,2024-11-11 10:50:18.715652,2024-11-11 11:11:22.494478,11.761303038615793,21.062980427356337
748,927,2024-11-11 10:55:56.469900,115.94116499524513,2024-11-11 11:06:59.099179,2024-11-11 11:20:40.357585,11.043821320965165,13.687640108239943
749,923,2024-11-11 10:33:42.159098,93.70265162793356,2024-11-11 10:45:27.268616,2024-11-11 11:22:04.317530,11.751825308317748,36.61748189441476
750,926,2024-11-11 10:50:10.141485,110.16902474494572,2024-11-11 10:56:47.998603,2024-11-11 11:22:50.651803,6.630951974956332,26.044219988656298
751,928,2024-11-11 11:01:05.029794,121.08382990586784,2024-11-11 11:10:39.993777,2024-11-11 11:29:59.495637,9.582733038194448,19.325031013161727
752,929,2024-11-11 11:06:08.842657,126.14737761596506,2024-11-11 11:11:22.494478,2024-11-11 11:41:07.276090,5.227530348258185,29.746360196428224
753,932,2024-11-11 11:17:49.530040,137.8255006655262,2024-11-11 11:22:50.651803,2024-11-11 11:43:41.064726,5.0186960430321506,20.840215384450865
754,931,2024-11-11 11:13:00.559062,133.00931770198954,2024-11-11 11:22:04.317530,2024-11-11 11:54:33.088763,9.062641128676518,32.47952055202598
755,934,2024-11-11 11:27:20.845252,147.34742086699544,2024-11-11 11:41:07.276090,2024-11-11 12:00:48.186085,13.773847293656019,19.68183324978914
756,930,2024-11-11 11:09:00.868364,129.0144727254256,2024-11-11 11:20:40.357585,2024-11-11 12:02:34.725686,11.658153699024638,41.90613500575315
757,933,2024-11-11 11:23:03.249178,143.05415296096214,2024-11-11 11:29:59.495637,2024-11-11 12:06:50.193545,6.93744099626187,36.8449651235738
758,935,2024-11-11 11:32:17.932977,152.2988829520218,2024-11-11 11:43:41.064726,2024-11-11 12:10:17.297968,11.385529140987387,26.603887370878397
759,938,2024-11-11 11:48:00.895791,168.01492985650924,2024-11-11 12:02:34.725686,2024-11-11 12:25:22.010130,14.56383157369416,22.788074072894478
760,937,2024-11-11 11:44:02.141692,164.0356948721034,2024-11-11 12:00:48.186085,2024-11-11 12:25:48.401100,16.767406538337212,25.003583584005284
761,940,2024-11-11 11:56:41.903330,176.69838883204008,2024-11-11 12:10:17.297968,2024-11-11 12:33:23.632346,13.589910631847516,23.10557296879078
762,936,2024-11-11 11:38:35.209108,158.58681846865034,2024-11-11 11:54:33.088763,2024-11-11 12:42:10.154427,15.964660914041701,47.61776107497297
763,942,2024-11-11 12:04:41.823467,184.6970577912372,2024-11-11 12:25:48.401100,2024-11-11 12:43:39.360108,21.109627203208703,17.84931679736844
764,939,2024-11-11 11:53:13.585920,173.22643200641178,2024-11-11 12:06:50.193545,2024-11-11 12:49:03.052041,13.610127074386043,42.21430826303836
765,943,2024-11-11 12:09:31.229004,189.5204833967118,2024-11-11 12:33:23.632346,2024-11-11 12:53:40.683853,23.873389035966596,20.28419177815522
766,945,2024-11-11 12:18:27.868197,198.46446994385502,2024-11-11 12:43:39.360108,2024-11-11 12:58:01.797874,25.19153184795931,14.373962769521391
767,946,2024-11-11 12:22:22.047247,202.36745411387938,2024-11-11 12:49:03.052041,2024-11-11 13:11:42.973111,26.683413229956813,22.665351178492323
768,944,2024-11-11 12:12:22.577033,192.37628388380742,2024-11-11 12:42:10.154427,2024-11-11 13:14:38.054831,29.792956573857595,32.465006720695484
769,941,2024-11-11 12:00:36.729027,180.61215044558398,2024-11-11 12:25:22.010130,2024-11-11 13:18:18.609631,24.75468505751391,52.94332501209418
770,950,2024-11-11 12:40:26.292464,220.4382077273867,2024-11-11 13:14:38.054831,2024-11-11 13:28:04.095958,34.196039450973814,13.434018783825836
771,947,2024-11-11 12:26:29.181247,206.48635411928302,2024-11-11 12:53:40.683853,2024-11-11 13:34:42.239303,27.19171009155059,41.02592416670102
772,951,2024-11-11 12:45:20.274133,225.33790221091743,2024-11-11 13:18:18.609631,2024-11-11 13:40:12.211698,32.972258304274646,21.89336778096614
773,948,2024-11-11 12:31:31.062899,211.51771498688672,2024-11-11 12:58:01.797874,2024-11-11 13:41:06.975632,26.512249574449015,43.08629597848831
774,949,2024-11-11 12:36:39.382799,216.65637998587616,2024-11-11 13:11:42.973111,2024-11-11 13:41:28.778837,35.05983853645236,29.763428767058024
775,955,2024-11-11 13:05:46.234349,245.77057248550213,2024-11-11 13:41:06.975632,2024-11-11 13:59:43.281653,35.345688054321926,18.605100345853966
776,952,2024-11-11 12:50:11.810789,230.19684647798974,2024-11-11 13:28:04.095958,2024-11-11 14:00:44.574358,37.87141948419659,32.674640009526286
777,953,2024-11-11 12:55:31.548613,235.52581022031416,2024-11-11 13:34:42.239303,2024-11-11 14:01:59.912879,39.178178157220486,27.294559607020908
778,957,2024-11-11 13:16:34.442088,256.5740347989575,2024-11-11 13:59:43.281653,2024-11-11 14:06:43.281653,43.14732608672051,7.0
779,956,2024-11-11 13:11:15.913232,251.26522053115823,2024-11-11 13:41:28.778837,2024-11-11 14:09:30.876576,30.214426758228313,28.034962309374045
780,960,2024-11-11 13:29:24.390334,269.40650556294355,2024-11-11 14:06:43.281653,2024-11-11 14:18:13.308392,37.314855322734445,11.500445641786195
781,958,2024-11-11 13:20:43.350706,260.72251175884503,2024-11-11 14:00:44.574358,2024-11-11 14:24:25.422926,40.020394212867586,23.68080945731608
782,954,2024-11-11 13:00:38.375610,240.63959350822267,2024-11-11 13:40:12.211698,2024-11-11 14:25:17.223195,39.56393478793552,45.08352495875572
783,959,2024-11-11 13:25:48.839590,265.813993165432,2024-11-11 14:01:59.912879,2024-11-11 14:30:45.935515,36.18455481912355,28.767043929608846
784,962,2024-11-11 13:37:09.687323,277.1614553904724,2024-11-11 14:18:13.308392,2024-11-11 14:32:49.565527,41.06035113699181,14.604285590262801
785,963,2024-11-11 13:42:03.338658,282.05564430667033,2024-11-11 14:24:25.422926,2024-11-11 14:38:59.330666,42.368071122358344,14.56512900761511
786,967,2024-11-11 13:59:55.745404,299.9290900702989,2024-11-11 14:38:59.330666,2024-11-11 14:58:17.740586,39.05975436634486,19.306831996540648
787,961,2024-11-11 13:32:54.267269,272.904454485495,2024-11-11 14:09:30.876576,2024-11-11 15:00:00.094229,36.61015511326559,50.48696089170968
788,966,2024-11-11 13:55:18.793011,295.313216843489,2024-11-11 14:32:49.565527,2024-11-11 15:07:24.687015,37.51287527423801,34.58535812782946
789,965,2024-11-11 13:50:18.741664,290.31236106845336,2024-11-11 14:30:45.935515,2024-11-11 15:16:37.690127,40.45323084571106,45.862576870143315
790,964,2024-11-11 13:46:34.181950,286.5696991641876,2024-11-11 14:25:17.223195,2024-11-11 15:17:58.171027,38.7173540907263,52.68246385899249
791,969,2024-11-11 14:10:44.481138,310.7413522975754,2024-11-11 15:00:00.094229,2024-11-11 15:23:06.419732,49.260218192894854,23.105425037331585
792,970,2024-11-11 14:15:45.434556,315.7572425938645,2024-11-11 15:07:24.687015,2024-11-11 15:23:26.635480,51.65420765169199,16.032474417262915
793,968,2024-11-11 14:05:40.443722,305.6740620250215,2024-11-11 14:58:17.740586,2024-11-11 15:24:10.625695,52.62161440816294,25.8814184856817
